"codigo_postal","estado","municipio","ciudad","colonia","tipo_asentamiento"
"86680","Tabasco","Cunduacán","NULL","Felipe Carrillo Puerto","Ejido"
"86680","Tabasco","Cunduacán","NULL","Jose Maria Pino Suárez 2a Secc","Ejido"
"86680","Tabasco","Cunduacán","NULL","La Lucha","Ejido"
"86680","Tabasco","Cunduacán","NULL","La Piedra 4a Secc","Ranchería"
"86680","Tabasco","Cunduacán","NULL","Libertad","Pueblo"
"86680","Tabasco","Cunduacán","NULL","Libertad 6a Secc","Ejido"
"86680","Tabasco","Cunduacán","NULL","Mantilla","Ranchería"
"86680","Tabasco","Cunduacán","NULL","Miahuatlan (San Nicolás)","Ejido"
"86680","Tabasco","Cunduacán","NULL","Miahuatlan 1a Secc","Ranchería"
"86680","Tabasco","Cunduacán","NULL","Miahuatlan 2a Secc","Ranchería"
"86680","Tabasco","Cunduacán","NULL","Morelos Piedra 1a Secc","Ranchería"
"86680","Tabasco","Cunduacán","NULL","Río Seco 2a Secc","Ranchería"
"86680","Tabasco","Cunduacán","NULL","San Rafael","Ejido"
"86680","Tabasco","Cunduacán","NULL","Tierra y Libertad","Pueblo"
"86680","Tabasco","Cunduacán","NULL","Tulipán","Pueblo"
"86680","Tabasco","Cunduacán","NULL","Yoloxochitl 2a Secc","Ranchería"
"86681","Tabasco","Cunduacán","NULL","La Piedra 3a Secc","Ranchería"
"86681","Tabasco","Cunduacán","NULL","Santo Tomas","Ejido"
"86681","Tabasco","Cunduacán","NULL","Yoloxochitl 1a Secc","Ranchería"
"86682","Tabasco","Cunduacán","NULL","La Chonita","Ejido"
"86682","Tabasco","Cunduacán","NULL","Monterrey","Ejido"
"86682","Tabasco","Cunduacán","NULL","Río Seco (La Playita)","Ejido"
"86683","Tabasco","Cunduacán","NULL","Alianza Para la Producción","Ejido"
"86683","Tabasco","Cunduacán","NULL","Domingo Amado Brito","Ranchería"
"86683","Tabasco","Cunduacán","NULL","Libertad 3ra Sección","Ejido"
"86683","Tabasco","Cunduacán","NULL","Monte Grande","Pueblo"
"86683","Tabasco","Cunduacán","NULL","Reforma","Ejido"
"86683","Tabasco","Cunduacán","NULL","Tunal","Ejido"
"86684","Tabasco","Cunduacán","NULL","Libertad 2a Secc","Ranchería"
"86684","Tabasco","Cunduacán","NULL","Libertad 4a Secc","Pueblo"
"86684","Tabasco","Cunduacán","NULL","Libertad 5a Secc","Ejido"
"86685","Tabasco","Cunduacán","NULL","Tular","Ejido"
"86686","Tabasco","Cunduacán","NULL","La Piedra 1a Secc (El Carmen)","Ranchería"
"86686","Tabasco","Cunduacán","NULL","Miahuatlan (San Gregorio)","Ejido"
"86686","Tabasco","Cunduacán","NULL","Miahuatlan 3a Secc","Ranchería"
"86686","Tabasco","Cunduacán","NULL","Yoloxochil (El Joval)","Ejido"
"86686","Tabasco","Cunduacán","NULL","Yoloxochil (San Severo)","Ejido"
"86687","Tabasco","Cunduacán","NULL","11 de Febrero 1a Secc","Pueblo"
"86687","Tabasco","Cunduacán","NULL","11 de Febrero 2a Secc","Ejido"
"86687","Tabasco","Cunduacán","NULL","Buenaventura","Ejido"
"86687","Tabasco","Cunduacán","NULL","Carlos Rovirosa","Pueblo"
"86687","Tabasco","Cunduacán","NULL","González Pedrero","Ejido"
"86687","Tabasco","Cunduacán","NULL","Ignacio Zaragoza","Ejido"
"86687","Tabasco","Cunduacán","NULL","Mantilla 2a Secc","Ejido"
"86687","Tabasco","Cunduacán","NULL","Río Seco 1a Secc","Ranchería"
"86687","Tabasco","Cunduacán","NULL","Santa Lucía","Ejido"
"86690","Tabasco","Cunduacán","Cunduacán","Abraham de La Cruz","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","Alameda","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","Alianza","Ejido"
"86690","Tabasco","Cunduacán","Cunduacán","Atenas 2000","Fraccionamiento"
"86690","Tabasco","Cunduacán","Cunduacán","Benito Juárez","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","Burócratas","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","Ceconca","Fraccionamiento"
"86690","Tabasco","Cunduacán","Cunduacán","Cristal","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","Cunduacan 2000","Fraccionamiento"
"86690","Tabasco","Cunduacán","Cunduacán","Cunduacan Centro","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","Emiliano Zapata","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","Esperanza","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","Jesús Pliego Oropeza","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","José María Morelos y Pavón (Morelitos)","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","La Finca","Fraccionamiento"
"86690","Tabasco","Cunduacán","Cunduacán","Magisterial","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","Manuel Sanchez Mármol","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","Obrera","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","Playa Azul","Fraccionamiento"
"86690","Tabasco","Cunduacán","Cunduacán","Roberto Madrazo","Colonia"
"86690","Tabasco","Cunduacán","Cunduacán","San Antonio 1","Fraccionamiento"
"86690","Tabasco","Cunduacán","Cunduacán","San Antonio 2","Fraccionamiento"
"86692","Tabasco","Cunduacán","NULL","Huimango 1a Secc","Ejido"
"86692","Tabasco","Cunduacán","NULL","Huimango 3a Secc","Ranchería"
"86692","Tabasco","Cunduacán","NULL","Pechucalco 1a Secc","Pueblo"
"86693","Tabasco","Cunduacán","NULL","El Palmar","Ejido"
"86693","Tabasco","Cunduacán","NULL","Huacapa y Amestoy","Ranchería"
"86693","Tabasco","Cunduacán","NULL","Huimango 1ra. Sección (La Esperanza)","Ejido"
"86693","Tabasco","Cunduacán","NULL","Huimango 2a Secc","Ranchería"
"86693","Tabasco","Cunduacán","NULL","Huimango 2da. Sección (La Mona)","Ejido"
"86693","Tabasco","Cunduacán","NULL","La Piedra 2a Secc","Ejido"
"86693","Tabasco","Cunduacán","NULL","Morelos Piedra","Ejido"
"86693","Tabasco","Cunduacán","NULL","Pechucalco 2a Secc","Ranchería"
"86693","Tabasco","Cunduacán","NULL","Yoloxochitl 3a Secc","Ranchería"
"86694","Tabasco","Cunduacán","NULL","Anta","Ranchería"
"86694","Tabasco","Cunduacán","NULL","Anta y Culico","Pueblo"
"86694","Tabasco","Cunduacán","NULL","Ceiba 1ra. Sección (Jahuactal)","Ranchería"
"86694","Tabasco","Cunduacán","NULL","Culico 1a Secc","Pueblo"
"86694","Tabasco","Cunduacán","NULL","Culico 2a Secc","Ranchería"
"86695","Tabasco","Cunduacán","NULL","Huimango","Pueblo"
"86695","Tabasco","Cunduacán","NULL","Yoloxochitl","Ejido"
"86696","Tabasco","Cunduacán","NULL","Buenos Aires","Ranchería"
"86696","Tabasco","Cunduacán","NULL","Cumuapa 3a Secc","Ranchería"
"86696","Tabasco","Cunduacán","NULL","Dos Ceibas","Ejido"
"86696","Tabasco","Cunduacán","NULL","Felipe Galván","Ejido"
"86696","Tabasco","Cunduacán","NULL","Gregorio Méndez","Pueblo"
"86696","Tabasco","Cunduacán","NULL","Huapacal 1a Secc","Ranchería"
"86696","Tabasco","Cunduacán","NULL","Huapacal 2da. Sección","Ranchería"
"86696","Tabasco","Cunduacán","NULL","Los Cerros","Ranchería"
"86696","Tabasco","Cunduacán","NULL","Rancho Nuevo","Ejido"
"86696","Tabasco","Cunduacán","NULL","San Pedro","Ejido"
"86696","Tabasco","Cunduacán","NULL","Santa Isabel","Ranchería"
"86697","Tabasco","Cunduacán","NULL","Colima","Ejido"
"86697","Tabasco","Cunduacán","NULL","Cumuapa 1a Secc","Ranchería"
"86697","Tabasco","Cunduacán","NULL","El Carmen Cumuapa","Ejido"
"86697","Tabasco","Cunduacán","NULL","El Monte","Ejido"
"86697","Tabasco","Cunduacán","NULL","Francisco Mujica","Ejido"
"86697","Tabasco","Cunduacán","NULL","La Isla","Ejido"
"86697","Tabasco","Cunduacán","NULL","Los Cedros","Ranchería"
"86697","Tabasco","Cunduacán","NULL","Marin","Ejido"
"86697","Tabasco","Cunduacán","NULL","Mario Barrueta","Colonia"
"86697","Tabasco","Cunduacán","NULL","Oscar Gómez Sáuz","Colonia"
"86697","Tabasco","Cunduacán","NULL","Platano 1a Secc","Ranchería"
"86697","Tabasco","Cunduacán","NULL","Plátano 2a Secc","Ranchería"
"86697","Tabasco","Cunduacán","NULL","San Eligio","Ejido"
"86697","Tabasco","Cunduacán","NULL","San Pedro Cumuapa","Ejido"
"86698","Tabasco","Cunduacán","NULL","Cucuyalapa 2a Secc","Ranchería"
"86698","Tabasco","Cunduacán","NULL","Cucuyulapa","Pueblo"
"86698","Tabasco","Cunduacán","NULL","Laguna de Cucuyulapa","Ejido"
"86980","Tabasco","Emiliano Zapata","NULL","Avispero","Ejido"
"86980","Tabasco","Emiliano Zapata","NULL","El Pochote","Ejido"
"86980","Tabasco","Emiliano Zapata","NULL","La Isla","Ranchería"
"86982","Tabasco","Emiliano Zapata","NULL","El Jobal","Ejido"
"86983","Tabasco","Emiliano Zapata","NULL","Chable","Villa"
"86983","Tabasco","Emiliano Zapata","NULL","Nuevo Chablé","Ejido"
"86983","Tabasco","Emiliano Zapata","NULL","Nuevo Pochote","Ejido"
"86984","Tabasco","Emiliano Zapata","NULL","Boca de Chacamax","Ranchería"
"86984","Tabasco","Emiliano Zapata","NULL","El Cuyo","Ejido"
"86984","Tabasco","Emiliano Zapata","NULL","Paso de San Román","Ejido"
"86984","Tabasco","Emiliano Zapata","NULL","Tres Letras","Ranchería"
"86985","Tabasco","Emiliano Zapata","NULL","Chajaj","Ejido"
"86985","Tabasco","Emiliano Zapata","NULL","Concepción","Ranchería"
"86985","Tabasco","Emiliano Zapata","NULL","Corozal","Ranchería"
"86985","Tabasco","Emiliano Zapata","NULL","Pocvicuc","Ranchería"
"86986","Tabasco","Emiliano Zapata","NULL","Buena Vista","Ranchería"
"86986","Tabasco","Emiliano Zapata","NULL","Cacao","Ranchería"
"86986","Tabasco","Emiliano Zapata","NULL","Cacao","Ejido"
"86986","Tabasco","Emiliano Zapata","NULL","Cacao Zona Alta","Ejido"
"86986","Tabasco","Emiliano Zapata","NULL","Chacama","Pueblo"
"86986","Tabasco","Emiliano Zapata","NULL","Mariche","Ranchería"
"86986","Tabasco","Emiliano Zapata","NULL","Río Final","Ranchería"
"86988","Tabasco","Emiliano Zapata","NULL","Aguacate","Ranchería"
"86988","Tabasco","Emiliano Zapata","NULL","La Pita","Ranchería"
"86989","Tabasco","Emiliano Zapata","NULL","Crnl. Gregorio Mendez Magaña","Pueblo"
"86989","Tabasco","Emiliano Zapata","NULL","Reforma","Ejido"
"86990","Tabasco","Emiliano Zapata","Emiliano Zapata","Emiliano Zapata Centro","Colonia"
"86992","Tabasco","Emiliano Zapata","Emiliano Zapata","El Campanario","Fraccionamiento"
"86992","Tabasco","Emiliano Zapata","Emiliano Zapata","Ganadera","Colonia"
"86992","Tabasco","Emiliano Zapata","Emiliano Zapata","Los Pescadores","Colonia"
"86992","Tabasco","Emiliano Zapata","Emiliano Zapata","San Bartolo","Colonia"
"86992","Tabasco","Emiliano Zapata","Emiliano Zapata","Tierra y Libertad","Fraccionamiento"
"86993","Tabasco","Emiliano Zapata","Emiliano Zapata","Barrio Olvidado","Colonia"
"86993","Tabasco","Emiliano Zapata","Emiliano Zapata","El Tucuy","Colonia"
"86993","Tabasco","Emiliano Zapata","Emiliano Zapata","Heriberto Cabrera","Colonia"
"86994","Tabasco","Emiliano Zapata","Emiliano Zapata","Despertar Magisterial","Fraccionamiento"
"86994","Tabasco","Emiliano Zapata","Emiliano Zapata","El Mangal","Colonia"
"86994","Tabasco","Emiliano Zapata","Emiliano Zapata","Elda y Jose","Colonia"
"86994","Tabasco","Emiliano Zapata","Emiliano Zapata","Tierra Montecristo","Colonia"
"86995","Tabasco","Emiliano Zapata","Emiliano Zapata","Colonos del Usumacinta","Colonia"
"86995","Tabasco","Emiliano Zapata","Emiliano Zapata","Ecologista","Colonia"
"86995","Tabasco","Emiliano Zapata","Emiliano Zapata","Luis Donaldo Colosio","Colonia"
"86995","Tabasco","Emiliano Zapata","Emiliano Zapata","Municipal","Colonia"
"86995","Tabasco","Emiliano Zapata","Emiliano Zapata","Santa Isabel","Colonia"
"86996","Tabasco","Emiliano Zapata","Emiliano Zapata","Banrural","Colonia"
"86996","Tabasco","Emiliano Zapata","Emiliano Zapata","Buenavista","Colonia"
"86996","Tabasco","Emiliano Zapata","Emiliano Zapata","Carlos A Madrazo","Fraccionamiento"
"86996","Tabasco","Emiliano Zapata","Emiliano Zapata","El Cerrito","Colonia"
"86996","Tabasco","Emiliano Zapata","Emiliano Zapata","El Mirador","Colonia"
"86996","Tabasco","Emiliano Zapata","Emiliano Zapata","El Último Esfuerzo","Colonia"
"86996","Tabasco","Emiliano Zapata","Emiliano Zapata","Lázaro Cárdenas","Colonia"
"86996","Tabasco","Emiliano Zapata","Emiliano Zapata","Luis Donaldo Colosio II","Colonia"
"86996","Tabasco","Emiliano Zapata","Emiliano Zapata","Militar","Unidad habitacional"
"86997","Tabasco","Emiliano Zapata","Emiliano Zapata","El Recreo","Colonia"
"86997","Tabasco","Emiliano Zapata","Emiliano Zapata","La Ceiba","Colonia"
"86997","Tabasco","Emiliano Zapata","Emiliano Zapata","Las Lomas","Colonia"
"86998","Tabasco","Emiliano Zapata","Emiliano Zapata","Arboledas","Colonia"
"86998","Tabasco","Emiliano Zapata","Emiliano Zapata","Bajos Usumacinta","Fraccionamiento"
"86998","Tabasco","Emiliano Zapata","Emiliano Zapata","Buenos Aires","Colonia"
"86998","Tabasco","Emiliano Zapata","Emiliano Zapata","El Piedral","Colonia"
"86998","Tabasco","Emiliano Zapata","Emiliano Zapata","José Lehman Ocampo","Colonia"
"86998","Tabasco","Emiliano Zapata","Emiliano Zapata","La Esperanza","Colonia"
"86998","Tabasco","Emiliano Zapata","Emiliano Zapata","Pedregal de Montecristo","Colonia"
"86998","Tabasco","Emiliano Zapata","Emiliano Zapata","Santa Cruz","Colonia"
"86998","Tabasco","Emiliano Zapata","Emiliano Zapata","Santa Fé","Colonia"
"86998","Tabasco","Emiliano Zapata","Emiliano Zapata","Unidos en Solidaridad","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","5 de Mayo","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","Avenida de La Juventud","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","Club Liberal","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","Comisión Federal de Electricidad","Unidad habitacional"
"86400","Tabasco","Huimanguillo","Huimanguillo","General Francisco Villa Poblado C 31","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","Guadalupe","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","Huimanguillo","Ejido"
"86400","Tabasco","Huimanguillo","Huimanguillo","Huimanguillo Centro","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","Jardines de Mezcalapa","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","La Ceiba (infonavit)","Unidad habitacional"
"86400","Tabasco","Huimanguillo","Huimanguillo","Los Angeles","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","Los Frutales","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","Magisterial","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","Mastelero","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","Nuevo Centro de Convivencia","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","Pedro C Colorado","Colonia"
"86400","Tabasco","Huimanguillo","Huimanguillo","Pueblo Nuevo","Colonia"
"86402","Tabasco","Huimanguillo","NULL","Carlos A Madrazo Poblado C 41","Ranchería"
"86402","Tabasco","Huimanguillo","NULL","Francisco Trujillo Gurria","Ranchería"
"86402","Tabasco","Huimanguillo","NULL","Mecatepec","Pueblo"
"86402","Tabasco","Huimanguillo","NULL","Monte de Oro 1a Sección","Ranchería"
"86402","Tabasco","Huimanguillo","NULL","Ocuapan","Pueblo"
"86402","Tabasco","Huimanguillo","NULL","Paso y Playa","Ranchería"
"86402","Tabasco","Huimanguillo","NULL","Río Seco y Montaña 1a Secc","Ranchería"
"86402","Tabasco","Huimanguillo","NULL","Rio Seco y Montaña 2da Sección","Ranchería"
"86402","Tabasco","Huimanguillo","NULL","Río Seco y Montaña 3ra Sección","Ranchería"
"86402","Tabasco","Huimanguillo","NULL","Tecominoacan","Pueblo"
"86403","Tabasco","Huimanguillo","NULL","C- 34 Lic. Benito Juárez García","Ranchería"
"86403","Tabasco","Huimanguillo","NULL","C-26 (General Pedro C. Colorado)","Ejido"
"86403","Tabasco","Huimanguillo","NULL","El Suspiro","Ranchería"
"86403","Tabasco","Huimanguillo","NULL","Los Naranjos 2a Secc","Ranchería"
"86403","Tabasco","Huimanguillo","NULL","Paso de La Mina 2da Sección (Barrial)","Ranchería"
"86403","Tabasco","Huimanguillo","NULL","Paso de la Mina 3ra. Sección","Ejido"
"86403","Tabasco","Huimanguillo","NULL","San Fernando","Ranchería"
"86404","Tabasco","Huimanguillo","NULL","Arboledas","Colonia"
"86404","Tabasco","Huimanguillo","NULL","Las Galaxias","Colonia"
"86406","Tabasco","Huimanguillo","NULL","El Desecho 1a Secc","Ranchería"
"86406","Tabasco","Huimanguillo","NULL","El Desecho 2a Secc","Ranchería"
"86406","Tabasco","Huimanguillo","NULL","El Desecho Playa 2da Sección","Ejido"
"86406","Tabasco","Huimanguillo","NULL","Libertad","Ranchería"
"86406","Tabasco","Huimanguillo","NULL","Limoncitos","Ranchería"
"86406","Tabasco","Huimanguillo","NULL","Los Naranjos 1a Secc","Ranchería"
"86406","Tabasco","Huimanguillo","NULL","Los Naranjos 3ra Sección","Ranchería"
"86406","Tabasco","Huimanguillo","NULL","Macayo y Naranjo 1a Secc","Ranchería"
"86406","Tabasco","Huimanguillo","NULL","Macayo y Naranjo 2a Secc","Ranchería"
"86406","Tabasco","Huimanguillo","NULL","Otra Banda 1ra. Sección","Ejido"
"86407","Tabasco","Huimanguillo","NULL","El Puente","Ranchería"
"86407","Tabasco","Huimanguillo","NULL","Guiral y Gonzalez 1a Secc","Ejido"
"86407","Tabasco","Huimanguillo","NULL","Laguna de los Limones","Ranchería"
"86407","Tabasco","Huimanguillo","NULL","Ostiatán 2a Secc","Ranchería"
"86407","Tabasco","Huimanguillo","NULL","Samaria","Ejido"
"86407","Tabasco","Huimanguillo","NULL","Tierra Nueva 1a Secc","Ranchería"
"86407","Tabasco","Huimanguillo","NULL","Tierra Nueva 2a Secc","Ranchería"
"86407","Tabasco","Huimanguillo","NULL","Villa Flores 2a Secc","Ranchería"
"86409","Tabasco","Huimanguillo","NULL","Otra Banda 2a Secc","Ranchería"
"86409","Tabasco","Huimanguillo","NULL","Otra Banda 3a Sección","Ranchería"
"86410","Tabasco","Huimanguillo","NULL","C-32","Ranchería"
"86410","Tabasco","Huimanguillo","NULL","El Puente 2a","Ranchería"
"86410","Tabasco","Huimanguillo","NULL","Ernesto Aguirre","Ranchería"
"86410","Tabasco","Huimanguillo","NULL","Monte de Oro 2a Secc","Ranchería"
"86410","Tabasco","Huimanguillo","NULL","Pejelagartero","Ejido"
"86411","Tabasco","Huimanguillo","NULL","Pico de Oro 1a Secc","Ranchería"
"86411","Tabasco","Huimanguillo","NULL","Pico de Oro 3a Secc","Ranchería"
"86412","Tabasco","Huimanguillo","NULL","La Esperanza","Congregación"
"86413","Tabasco","Huimanguillo","NULL","Galeana 1a Secc","Ranchería"
"86413","Tabasco","Huimanguillo","NULL","La Ceiba","Ejido"
"86413","Tabasco","Huimanguillo","NULL","La Ceiba 1ra. Sección (Ruiz Cortínes)","Ranchería"
"86413","Tabasco","Huimanguillo","NULL","La Ceiba 2da Sección","Ranchería"
"86413","Tabasco","Huimanguillo","NULL","Luis Cabrera","Ranchería"
"86414","Tabasco","Huimanguillo","NULL","Cuauhtémoc","Ranchería"
"86414","Tabasco","Huimanguillo","NULL","El Palmar","Ranchería"
"86414","Tabasco","Huimanguillo","NULL","Palo Mulato","Ranchería"
"86414","Tabasco","Huimanguillo","NULL","Zapotal 1ra. Sección (San Miguel)","Ejido"
"86414","Tabasco","Huimanguillo","NULL","Zapotal 4ta Sección (Zapotalito)","Ranchería"
"86414","Tabasco","Huimanguillo","NULL","Zapotal 5ta. Sección","Pueblo"
"86415","Tabasco","Huimanguillo","NULL","Benito Juárez","Colonia"
"86415","Tabasco","Huimanguillo","NULL","C-25 (Isidro Cortés Rueda)","Ejido"
"86415","Tabasco","Huimanguillo","NULL","Emiliano Zapata","Ranchería"
"86415","Tabasco","Huimanguillo","NULL","Pejelagartero 1ra Sección (Chichonal)","Ejido"
"86415","Tabasco","Huimanguillo","NULL","Pejelagartero 1ra Sección (El Filero)","Ranchería"
"86415","Tabasco","Huimanguillo","NULL","Pejelagartero 1ra. Sección (El Arroyito)","Ranchería"
"86415","Tabasco","Huimanguillo","NULL","Pejelagartero 1ra. Sección (Los Pinos)","Ranchería"
"86415","Tabasco","Huimanguillo","NULL","Pejelagartero 1ra. Sección (Nuevo Progreso)","Ejido"
"86415","Tabasco","Huimanguillo","NULL","Pejelagartero 2a Secc","Ranchería"
"86415","Tabasco","Huimanguillo","NULL","Zapotal 3ra Sección (El Corchal)","Ejido"
"86416","Tabasco","Huimanguillo","NULL","Zanapa 1a Secc","Ranchería"
"86417","Tabasco","Huimanguillo","NULL","Benito Juárez 2da. Sección (Monte Alegre)","Ranchería"
"86417","Tabasco","Huimanguillo","NULL","Blasillo 1a Secc","Ranchería"
"86417","Tabasco","Huimanguillo","NULL","Blasillo 2a Secc","Ranchería"
"86417","Tabasco","Huimanguillo","NULL","Blasillo 3a Secc","Ranchería"
"86417","Tabasco","Huimanguillo","NULL","Blasillo 4a Secc","Ranchería"
"86417","Tabasco","Huimanguillo","NULL","La Trinidad","Ranchería"
"86418","Tabasco","Huimanguillo","NULL","Aquiles Serdán 1ra. Sección","Ranchería"
"86418","Tabasco","Huimanguillo","NULL","Aquiles Serdán 2da. Sección (Azucenita)","Ranchería"
"86418","Tabasco","Huimanguillo","NULL","El Emporio","Ranchería"
"86418","Tabasco","Huimanguillo","NULL","El Paraíso","Ranchería"
"86418","Tabasco","Huimanguillo","NULL","El Piojo","Colonia"
"86418","Tabasco","Huimanguillo","NULL","El Salvamento","Colonia"
"86418","Tabasco","Huimanguillo","NULL","Francisco I Madero","Colonia"
"86418","Tabasco","Huimanguillo","NULL","Industrias Quimicas","Ranchería"
"86418","Tabasco","Huimanguillo","NULL","La Venta","Villa"
"86418","Tabasco","Huimanguillo","NULL","Nueva Esperanza","Colonia"
"86418","Tabasco","Huimanguillo","NULL","Ruborosa","Colonia"
"86418","Tabasco","Huimanguillo","NULL","Sebastián Torres R","Colonia"
"86420","Tabasco","Huimanguillo","NULL","3 Bocas 1ra Sección","Ejido"
"86420","Tabasco","Huimanguillo","NULL","Central Fournier 1ra. Sección (El Coleto)","Ejido"
"86420","Tabasco","Huimanguillo","NULL","El Chapo","Ranchería"
"86420","Tabasco","Huimanguillo","NULL","El Cocoite","Ranchería"
"86420","Tabasco","Huimanguillo","NULL","El Nopalito","Ranchería"
"86420","Tabasco","Huimanguillo","NULL","Francisco Rueda","Pueblo"
"86420","Tabasco","Huimanguillo","NULL","Hermanos Fuentes","Ranchería"
"86420","Tabasco","Huimanguillo","NULL","La Colmena","Ranchería"
"86421","Tabasco","Huimanguillo","NULL","Huapacal 1a Sección","Ejido"
"86421","Tabasco","Huimanguillo","NULL","Monte de Oro 3a Sección","Ejido"
"86422","Tabasco","Huimanguillo","NULL","Ignacio Gutiérrez 1a Secc","Ranchería"
"86423","Tabasco","Huimanguillo","NULL","Huapacal 2a Secc","Ranchería"
"86423","Tabasco","Huimanguillo","NULL","Huapacal 4a Sección","Ranchería"
"86423","Tabasco","Huimanguillo","NULL","Ignacio Gutiérrez 2a Secc","Ranchería"
"86423","Tabasco","Huimanguillo","NULL","Ignacio Gutiérrez 3a Secc","Ranchería"
"86423","Tabasco","Huimanguillo","NULL","Ignacio Gutiérrez 4a Secc","Ranchería"
"86423","Tabasco","Huimanguillo","NULL","Laguna del Rosario","Ranchería"
"86423","Tabasco","Huimanguillo","NULL","Los Cocos","Ranchería"
"86423","Tabasco","Huimanguillo","NULL","Santa Lucía","Ranchería"
"86423","Tabasco","Huimanguillo","NULL","Zanapa 2a Secc","Estación"
"86424","Tabasco","Huimanguillo","NULL","Cañón Moctezuma","Ranchería"
"86424","Tabasco","Huimanguillo","NULL","Central Fournier 2da. Sección","Ranchería"
"86424","Tabasco","Huimanguillo","NULL","Díez de Abril","Ranchería"
"86424","Tabasco","Huimanguillo","NULL","Gaytan","Estación"
"86424","Tabasco","Huimanguillo","NULL","La Mina","Ranchería"
"86424","Tabasco","Huimanguillo","NULL","Morelia","Ranchería"
"86424","Tabasco","Huimanguillo","NULL","San Benito","Ranchería"
"86425","Tabasco","Huimanguillo","NULL","Bortigos","Ranchería"
"86425","Tabasco","Huimanguillo","NULL","El Sacrificio","Ranchería"
"86425","Tabasco","Huimanguillo","NULL","Manuel Sanchez Mármol","Ranchería"
"86425","Tabasco","Huimanguillo","NULL","Santa Cruz","Ranchería"
"86425","Tabasco","Huimanguillo","NULL","Unidad Modelo","Ranchería"
"86426","Tabasco","Huimanguillo","NULL","Benito Juárez","Ranchería"
"86426","Tabasco","Huimanguillo","NULL","Charito","Ranchería"
"86426","Tabasco","Huimanguillo","NULL","Corosal","Ranchería"
"86426","Tabasco","Huimanguillo","NULL","Don Gustavo","Ranchería"
"86426","Tabasco","Huimanguillo","NULL","Dos Hermanos","Ranchería"
"86426","Tabasco","Huimanguillo","NULL","El Bajío","Ranchería"
"86426","Tabasco","Huimanguillo","NULL","El Cairo","Ranchería"
"86426","Tabasco","Huimanguillo","NULL","El Sacrificio","Ranchería"
"86426","Tabasco","Huimanguillo","NULL","El Torito","Colonia"
"86426","Tabasco","Huimanguillo","NULL","Francisco Martinez Gaytan","Ejido"
"86426","Tabasco","Huimanguillo","NULL","Miguel Hidalgo y Costilla","Ranchería"
"86426","Tabasco","Huimanguillo","NULL","Paloma","Ranchería"
"86426","Tabasco","Huimanguillo","NULL","Santo Licio","Ranchería"
"86426","Tabasco","Huimanguillo","NULL","Torero","Ranchería"
"86427","Tabasco","Huimanguillo","NULL","Alto del Oro","Ranchería"
"86427","Tabasco","Huimanguillo","NULL","Campo Real (El Recuerdo)","Ranchería"
"86427","Tabasco","Huimanguillo","NULL","El Guanal","Ejido"
"86427","Tabasco","Huimanguillo","NULL","El Safiro","Ranchería"
"86427","Tabasco","Huimanguillo","NULL","Francisco I. Madero","Ranchería"
"86427","Tabasco","Huimanguillo","NULL","Francisco Villa","Ranchería"
"86427","Tabasco","Huimanguillo","NULL","Loma Alta","Ranchería"
"86427","Tabasco","Huimanguillo","NULL","Macavil","Ranchería"
"86427","Tabasco","Huimanguillo","NULL","Nuevo México","Ranchería"
"86427","Tabasco","Huimanguillo","NULL","Pedro C. Colorado","Ranchería"
"86427","Tabasco","Huimanguillo","NULL","Tito Soria (La Galaxia)","Ranchería"
"86428","Tabasco","Huimanguillo","NULL","Río Pedregal","Colonia"
"86430","Tabasco","Huimanguillo","NULL","Agrícola y Ganadera el Encomendero","Colonia"
"86430","Tabasco","Huimanguillo","NULL","Chicoacan","Ranchería"
"86430","Tabasco","Huimanguillo","NULL","Economía","Ranchería"
"86430","Tabasco","Huimanguillo","NULL","Gilberto Flores Muñoz 1ra Sección","Ranchería"
"86430","Tabasco","Huimanguillo","NULL","Guadalupe Victoria","Ranchería"
